,Date,TSLA,BTC-USD,DOGE-USD
168,2019-10-04,46.2859992980957,8205.939453125,0.002360000042244792
169,2019-10-07,47.54399871826172,8245.623046875,0.0023900000378489494
170,2019-10-08,48.0099983215332,8228.783203125,0.002345999935641885
171,2019-10-09,48.90599822998047,8595.740234375,0.0023880000226199627
172,2019-10-10,48.948001861572266,8586.4736328125,0.0023320000618696213
173,2019-10-11,49.577999114990234,8321.7568359375,0.0023449999280273914
174,2019-10-14,51.391998291015625,8374.6865234375,0.0025450000539422035
175,2019-10-15,51.577999114990234,8205.369140625,0.0025100000202655792
176,2019-10-16,51.95000076293945,8047.52685546875,0.002607000060379505
177,2019-10-17,52.39400100708008,8103.9111328125,0.0027550000231713057
178,2019-10-18,51.38999938964844,7973.20751953125,0.002706000115722418
179,2019-10-21,50.70000076293945,8243.720703125,0.002773999935016036
180,2019-10-22,51.11600112915039,8078.203125,0.0025649999734014273
181,2019-10-23,50.93600082397461,7514.671875,0.0024949999060481787
182,2019-10-24,59.93600082397461,7493.48876953125,0.00253800000064075
183,2019-10-25,65.6259994506836,8660.7001953125,0.0026839999482035637
184,2019-10-28,65.54199981689453,9256.1484375,0.0026459998916834593
185,2019-10-29,63.24399948120117,9427.6875,0.0026549999602138996
186,2019-10-30,63.00199890136719,9205.7265625,0.002615999896079302
187,2019-10-31,62.98400115966797,9199.5849609375,0.0026149998884648085
188,2019-11-01,62.6619987487793,9261.1044921875,0.002630000002682209
189,2019-11-04,63.49399948120117,9412.6123046875,0.0026140001136809587
190,2019-11-05,63.444000244140625,9342.52734375,0.002623999956995249
191,2019-11-06,65.31600189208984,9360.8798828125,0.0026279999874532223
192,2019-11-07,67.10800170898438,9267.5615234375,0.002725000027567148
193,2019-11-08,67.4280014038086,8804.880859375,0.002652999944984913
194,2019-11-11,69.01799774169922,8757.7880859375,0.0027149999514222145
195,2019-11-12,69.98600006103516,8815.662109375,0.002725000027567148
196,2019-11-13,69.22200012207031,8808.2626953125,0.002698000054806471
197,2019-11-14,69.87000274658203,8708.0947265625,0.00267999991774559
198,2019-11-15,70.43399810791016,8491.9921875,0.0026569999754428864
199,2019-11-18,69.99800109863281,8309.2861328125,0.0025760000571608543
200,2019-11-19,71.90399932861328,8206.1455078125,0.0025480000767856836
201,2019-11-20,70.44400024414062,8027.26806640625,0.002555999904870987
202,2019-11-21,70.96600341796875,7642.75,0.002426000079140067
203,2019-11-22,66.60800170898438,7296.57763671875,0.0023620000574737787
204,2019-11-25,67.26799774169922,7146.1337890625,0.00228599994443357
205,2019-11-26,65.78399658203125,7218.37109375,0.0022909999825060368
206,2019-11-27,66.25800323486328,7531.66357421875,0.002339000115171075
207,2019-11-29,65.98799896240234,7761.24365234375,0.0024560000747442245
208,2019-12-02,66.9739990234375,7321.98828125,0.0022350000217556953
209,2019-12-03,67.23999786376953,7320.1455078125,0.0022169998846948147
210,2019-12-04,66.60600280761719,7252.03466796875,0.002208000048995018
211,2019-12-05,66.0739974975586,7448.3076171875,0.002222999930381775
212,2019-12-06,67.1780014038086,7546.99658203125,0.002225999953225255
213,2019-12-09,67.90599822998047,7400.8994140625,0.002208000048995018
214,2019-12-10,69.76799774169922,7278.11962890625,0.0022040000185370445
215,2019-12-11,70.54000091552734,7217.42724609375,0.002185000106692314
216,2019-12-12,71.93599700927734,7243.13427734375,0.0021879998967051506
217,2019-12-13,71.6780014038086,7269.6845703125,0.0021750000305473804
218,2019-12-16,76.30000305175781,6932.48046875,0.0021210000850260258
219,2019-12-17,75.7979965209961,6640.51513671875,0.0020179999992251396
220,2019-12-18,78.62999725341797,7276.802734375,0.0021830000914633274
221,2019-12-19,80.80799865722656,7202.84423828125,0.0021230001002550125
222,2019-12-20,81.11799621582031,7218.81640625,0.0020749999675899744
